1159033_0_COMx,1159033_0_COMy,1159033_0_COMz,1159033_1_COMx,1159033_1_COMy,1159033_1_COMz,639486_0_COMx,639486_0_COMy,639486_0_COMz,639486_1_COMx,639486_1_COMy,639486_1_COMz,639486_2_COMx,639486_2_COMy,639486_2_COMz,639486_3_COMx,639486_3_COMy,639486_3_COMz,7433301_0_COMx,7433301_0_COMy,7433301_0_COMz,7433301_1_COMx,7433301_1_COMy,7433301_1_COMz,7433301_2_COMx,7433301_2_COMy,7433301_2_COMz,7433301_3_COMx,7433301_3_COMy,7433301_3_COMz,7433301_4_COMx,7433301_4_COMy,7433301_4_COMz,8793077_0_COMx,8793077_0_COMy,8793077_0_COMz,8793077_1_COMx,8793077_1_COMy,8793077_1_COMz,8793077_2_COMx,8793077_2_COMy,8793077_2_COMz,8833418_0_COMx,8833418_0_COMy,8833418_0_COMz,8833418_1_COMx,8833418_1_COMy,8833418_1_COMz,8833418_2_COMx,8833418_2_COMy,8833418_2_COMz,256587_0_COMx,256587_0_COMy,256587_0_COMz,256587_1_COMx,256587_1_COMy,256587_1_COMz,256587_2_COMx,256587_2_COMy,256587_2_COMz,256587_3_COMx,256587_3_COMy,256587_3_COMz,2657201_0_COMx,2657201_0_COMy,2657201_0_COMz,2657201_1_COMx,2657201_1_COMy,2657201_1_COMz,5139716_0_COMx,5139716_0_COMy,5139716_0_COMz,5139716_1_COMx,5139716_1_COMy,5139716_1_COMz,7466188_0_COMx,7466188_0_COMy,7466188_0_COMz,7466188_1_COMx,7466188_1_COMy,7466188_1_COMz,8442648_0_COMx,8442648_0_COMy,8442648_0_COMz,8442648_1_COMx,8442648_1_COMy,8442648_1_COMz,8442648_2_COMx,8442648_2_COMy,8442648_2_COMz,8442648_3_COMx,8442648_3_COMy,8442648_3_COMz
-0.776283,51.459057,93.585533,-2.931567,46.962498,94.601593,2.788633,49.958374,95.323502,1.548469,35.483707,95.137619,4.20683,49.452702,95.038086,3.506128,58.989971,94.833855,-1.086807,54.711163,89.258667,-0.384445,50.840233,89.089447,-0.305662,39.389545,89.34819,1.497164,44.535057,90.642349,0.732455,43.471287,90.210136,4.52483,47.148182,100.437637,3.811575,44.526417,99.474709,4.279589,42.110638,99.574608,-0.147168,52.28233,93.51339,-1.90868,54.010185,90.34507,1.042976,47.315147,90.09494,0.788539,44.960133,99.540962,0.454819,55.709705,100.352043,1.592644,51.729767,99.662201,-0.307467,46.148869,100.040314,2.402878,48.670719,89.828636,-1.442804,51.30439,89.783852,1.883472,41.351128,94.930023,2.371727,50.264259,94.959549,5.330656,51.347557,96.10083,4.438129,40.562103,95.706566,2.351641,62.808529,90.357193,5.156538,54.705376,89.418098,5.133666,53.026218,89.61879,0.74495,59.361286,89.690353
-0.791879,51.488209,93.588966,-2.9367,46.97897,94.595573,2.783384,49.95163,95.32486,1.563528,35.463879,95.121269,4.17238,49.427635,95.040794,3.45812,58.9739,94.845726,-1.064542,54.735065,89.26474,-0.377881,50.841164,89.091248,-0.322905,39.374302,89.343063,1.478285,44.542156,90.642197,0.739422,43.493137,90.222145,4.540942,47.137566,100.415192,3.788004,44.531628,99.470535,4.227463,42.101624,99.581795,-0.144866,52.283657,93.507591,-1.890838,53.996201,90.359413,1.036593,47.308769,90.101021,0.783046,44.957317,99.528481,0.471387,55.732555,100.367409,1.600431,51.731281,99.661819,-0.298196,46.138275,100.00956,2.374403,48.656704,89.840027,-1.446759,51.31356,89.781586,1.827652,41.321739,94.946739,2.391648,50.251846,94.962654,5.362054,51.327492,96.108391,4.439539,40.576061,95.70314,2.347428,62.805058,90.353264,5.140717,54.706482,89.410767,5.132564,53.029289,89.615005,0.6797,59.377415,89.684502
-0.779937,51.476822,93.590973,-2.910868,46.985634,94.563965,2.805802,49.941013,95.307663,1.592127,35.44854,95.174698,4.180005,49.415451,95.043022,3.457481,58.95063,94.835548,-1.092646,54.74786,89.244743,-0.384864,50.832706,89.09481,-0.310258,39.362804,89.340958,1.481519,44.543415,90.648911,0.733923,43.493256,90.214897,4.551573,47.127708,100.397789,3.798567,44.527821,99.479973,4.2513,42.085297,99.574715,-0.193259,52.277279,93.506905,-1.915522,53.99514,90.330627,1.076944,47.309994,90.110764,0.791401,44.949722,99.528427,0.460964,55.747902,100.378944,1.533508,51.749546,99.686119,-0.297674,46.150585,100.018448,2.317854,48.635178,89.843468,-1.445831,51.312931,89.779411,1.885222,41.306427,94.93895,2.400405,50.241581,94.970291,5.360095,51.319099,96.104797,4.385499,40.582493,95.686203,2.349952,62.799797,90.358391,5.117902,54.722206,89.416077,5.131565,53.030197,89.616302,0.655648,59.383232,89.635399
-0.788849,51.480148,93.597916,-2.928685,46.985111,94.562279,2.79325,49.946545,95.307335,1.535871,35.408966,95.150261,4.196661,49.387627,95.041298,3.443404,58.938995,94.825813,-1.022834,54.785194,89.267311,-0.361346,50.829922,89.075279,-0.310132,39.364677,89.338989,1.462386,44.55093,90.649406,0.749118,43.538254,90.181099,4.549016,47.135754,100.399284,3.802612,44.533314,99.473198,4.253803,42.066399,99.596489,-0.21946,52.273323,93.530411,-1.823928,53.976742,90.318924,1.08472,47.314232,90.122597,0.82966,44.974529,99.511208,0.457759,55.754128,100.392151,1.538389,51.74807,99.68499,-0.291968,46.142574,100.013252,2.321715,48.631317,89.841904,-1.447021,51.300533,89.77845,1.916347,41.285328,94.971237,2.397249,50.246952,94.970818,5.33458,51.321579,96.100891,4.390355,40.585419,95.697319,2.360413,62.784492,90.362724,5.14944,54.712574,89.44873,5.141608,53.029083,89.612907,0.528979,59.436932,89.672012
-0.769674,51.485703,93.588127,-2.940797,46.989017,94.572556,2.794149,49.937855,95.325317,1.409424,35.349026,95.094902,4.210588,49.388973,95.050056,3.45899,58.925766,94.819702,-0.976115,54.781773,89.25808,-0.33685,50.834438,89.077957,-0.30701,39.352974,89.313698,1.454488,44.549541,90.639412,0.748073,43.551109,90.193291,4.466021,47.159248,100.357895,3.77936,44.52269,99.46965,4.299459,42.057037,99.608513,-0.207943,52.286427,93.50106,-1.831728,53.977573,90.338676,1.09408,47.31237,90.122986,0.808648,44.982128,99.517761,0.466735,55.777714,100.391388,1.546456,51.737743,99.674843,-0.301859,46.123398,100.00766,2.269118,48.618759,89.824852,-1.413393,51.299725,89.774246,1.930316,41.279812,94.977669,2.412996,50.244415,94.979279,5.308127,51.29752,96.109505,4.441279,40.561192,95.685181,2.380384,62.781345,90.366737,5.173732,54.72517,89.437523,5.125979,53.036987,89.618385,0.513168,59.445595,89.683685
-0.787232,51.488716,93.590736,-2.928994,46.983345,94.570877,2.766783,49.93367,95.317825,1.503384,35.430878,95.190247,4.190803,49.383137,95.051422,3.476256,58.918602,94.817619,-0.912778,54.811935,89.26606,-0.343155,50.812717,89.067635,-0.295002,39.356056,89.316406,1.441417,44.551605,90.638504,0.784582,43.551388,90.190735,4.417874,47.165401,100.366974,3.693226,44.520252,99.394875,4.211417,42.026089,99.625336,-0.206878,52.281765,93.517639,-1.823246,53.970249,90.332718,1.081885,47.311581,90.109123,0.867373,44.976204,99.502846,0.459567,55.787109,100.370949,1.534047,51.740856,99.680473,-0.32963,46.126797,100.005142,2.282436,48.621017,89.823822,-1.435271,51.297005,89.780823,1.934116,41.276978,94.979019,2.409088,50.239552,94.979874,5.351114,51.261368,96.099113,4.526237,40.524483,95.740784,2.391223,62.774738,90.36171,5.167072,54.724552,89.423332,5.127105,53.03669,89.622124,0.367173,59.514359,89.759804
-0.781339,51.488255,93.579361,-2.909395,46.983494,94.561134,2.792332,49.924538,95.309486,1.467269,35.414158,95.175964,4.175838,49.35894,95.045464,3.490479,58.914944,94.824188,-0.924282,54.82687,89.240524,-0.315393,50.83918,89.068581,-0.25426,39.339378,89.328888,1.427762,44.551155,90.636429,0.785343,43.569099,90.183044,4.347778,47.20293,100.322144,3.745718,44.519527,99.476212,4.266505,42.002644,99.649017,-0.224748,52.287571,93.51165,-1.851808,53.976677,90.327271,1.074996,47.312885,90.101013,0.866464,44.969151,99.507744,0.463659,55.79604,100.370834,1.496262,51.765888,99.724686,-0.326256,46.128819,99.992767,2.332523,48.606979,89.847794,-1.447221,51.292843,89.774986,1.921225,41.2645,94.955666,2.399416,50.241398,94.970474,5.379664,51.233894,96.111504,4.573623,40.491978,95.680443,2.393086,62.77232,90.358261,5.180109,54.736031,89.432358,5.126652,53.037567,89.624588,0.290077,59.545033,89.775795
-0.796959,51.492786,93.584045,-2.93207,46.980125,94.569267,2.776517,49.910572,95.31498,1.457277,35.38121,95.190865,4.163633,49.338211,95.032341,3.515749,58.892899,94.831085,-0.909496,54.869614,89.2276,-0.313256,50.840408,89.07814,-0.185126,39.32666,89.336792,1.413779,44.554367,90.637993,0.77669,43.581039,90.184776,4.272519,47.219563,100.301575,3.748672,44.519737,99.441734,4.262429,42.007965,99.630257,-0.253311,52.313763,93.495216,-1.847301,53.974854,90.304535,1.039837,47.294418,90.121613,0.86402,44.966709,99.525909,0.465708,55.815903,100.365677,1.540832,51.740608,99.684128,-0.320289,46.129036,100.000732,2.258488,48.600124,89.85405,-1.424174,51.305798,89.778275,1.941664,41.257141,94.966087,2.411785,50.238216,94.973297,5.369781,51.213226,96.135925,4.556762,40.507397,95.697281,2.381534,62.757374,90.366577,5.201191,54.749374,89.440887,5.084581,53.034298,89.623611,0.226567,59.560646,89.755142
-0.781369,51.492363,93.578094,-2.921579,46.981178,94.572472,2.76589,49.906662,95.322899,1.388674,35.354313,95.162643,4.174088,49.325729,95.019791,3.531609,58.885571,94.829926,-0.864104,54.887329,89.247604,-0.345751,50.854042,89.061043,-0.157375,39.319859,89.320549,1.412716,44.555805,90.626228,0.775729,43.59021,90.187447,4.241107,47.227875,100.304955,3.745804,44.514198,99.46138,4.273014,42.000072,99.628014,-0.249819,52.322189,93.516586,-1.850168,53.964539,90.318542,1.04733,47.294048,90.118179,0.87209,44.963379,99.529114,0.439197,55.833607,100.379333,1.505344,51.758202,99.714523,-0.310738,46.136101,99.997833,2.247338,48.594116,89.86013,-1.421768,51.306633,89.779526,1.916577,41.243103,94.940231,2.413759,50.238121,94.972435,5.320736,51.195213,96.146103,4.535701,40.528538,95.705421,2.386195,62.753811,90.361954,5.204171,54.740471,89.432716,5.115411,53.05439,89.634018,0.199602,59.571999,89.780258
-0.789528,51.489746,93.576965,-2.925025,46.978916,94.570557,2.780605,49.909332,95.331635,1.360434,35.342724,95.143341,4.178412,49.335163,95.03405,3.493803,58.886974,94.842697,-0.847042,54.91954,89.236839,-0.327669,50.847694,89.069328,-0.15403,39.315582,89.313683,1.392293,44.562218,90.624062,0.783176,43.60183,90.183052,4.220336,47.239342,100.313469,3.744135,44.504982,99.434975,4.283436,41.998684,99.63636,-0.245099,52.332325,93.499603,-1.8379,53.964054,90.32988,1.040823,47.288361,90.111206,0.856281,44.962467,99.532661,0.48345,55.853817,100.382957,1.48136,51.758656,99.717743,-0.295687,46.142761,100.009743,2.243917,48.589687,89.85611,-1.42653,51.307144,89.780098,1.942519,41.245842,94.946281,2.411598,50.229797,94.9739,5.324565,51.193638,96.13868,4.530407,40.529079,95.72052,2.388222,62.738323,90.365677,5.195298,54.75972,89.413597,5.106239,53.062454,89.637787,0.147329,59.587372,89.789703
-0.80081,51.484455,93.591873,-2.91386,46.986221,94.564423,2.788911,49.893772,95.316849,1.360501,35.320663,95.11969,4.190709,49.32019,95.033287,3.483775,58.896957,94.819641,-0.874161,54.926273,89.215042,-0.318031,50.857563,89.046112,-0.158143,39.292088,89.291664,1.387883,44.565971,90.620125,0.808305,43.613033,90.177101,4.113058,47.292404,100.26976,3.698162,44.500126,99.423363,4.242789,42.004395,99.609184,-0.290431,52.340816,93.49398,-1.832075,53.96233,90.325478,1.04141,47.277103,90.108574,0.847013,44.966324,99.521706,0.476045,55.843807,100.380753,1.467247,51.761723,99.734879,-0.287902,46.136799,100.006485,2.242306,48.5793,89.860428,-1.405928,51.293594,89.786171,1.968342,41.232731,94.942535,2.415132,50.231026,94.971649,5.32967,51.19397,96.136581,4.552109,40.517933,95.696381,2.381467,62.723419,90.367867,5.182411,54.769497,89.395599,5.101374,53.065369,89.640457,0.119539,59.597775,89.810837
-0.790012,51.486515,93.585091,-2.913297,46.981766,94.573227,2.766817,49.897141,95.325432,1.307675,35.302685,95.145302,4.175186,49.314922,95.036011,3.445148,58.875973,94.812553,-0.797659,54.957951,89.239769,-0.28458,50.845089,89.072273,-0.142701,39.293812,89.297112,1.415115,44.570015,90.625046,0.788654,43.613842,90.194466,4.111015,47.315609,100.271675,3.718188,44.505775,99.451431,4.293694,41.999268,99.611877,-0.305561,52.348042,93.468277,-1.845906,53.960583,90.324715,1.043938,47.278645,90.116913,0.831801,44.960579,99.524017,0.461638,55.860722,100.396431,1.457609,51.764484,99.723808,-0.292698,46.138741,100.010574,2.195602,48.568897,89.848877,-1.410365,51.291286,89.784569,1.985256,41.23806,94.936356,2.427833,50.236298,94.974831,5.348254,51.186882,96.156487,4.554972,40.513863,95.697556,2.382809,62.708431,90.362389,5.154544,54.771362,89.383736,5.099237,53.066238,89.638443,0.053566,59.623035,89.788635
-0.760908,51.477291,93.578705,-2.936222,47.005215,94.569321,2.780212,49.895317,95.31942,1.331471,35.282307,95.160347,4.175322,49.287647,95.007561,3.473049,58.864132,94.824234,-0.772221,54.952663,89.217079,-0.239401,50.863823,89.048576,-0.117728,39.273193,89.286194,1.389243,44.577206,90.619377,0.772855,43.636051,90.192429,3.965371,47.359886,100.263115,3.719252,44.481991,99.459503,4.413873,42.015118,99.542046,-0.337995,52.360062,93.461403,-1.836996,53.969326,90.346329,0.976809,47.222103,90.090134,0.830551,44.944729,99.535286,0.47712,55.897888,100.388596,1.483925,51.75333,99.702164,-0.325682,46.1684,100.030464,2.195553,48.557549,89.869347,-1.43709,51.288216,89.780853,1.985518,41.213459,94.95723,2.446996,50.238415,94.984009,5.315024,51.13232,96.116806,4.360306,40.519794,95.640327,2.398635,62.695808,90.365646,5.130062,54.781624,89.389168,5.098347,53.065723,89.640785,-0.025654,59.618847,89.827232
-0.822241,51.490803,93.58091,-2.94822,46.998871,94.558884,2.79969,49.884113,95.314362,1.244752,35.266743,95.178497,4.137014,49.265419,95.020599,3.532878,58.83773,94.808784,-0.724769,54.977619,89.237961,-0.201037,50.865314,89.039368,-0.099917,39.250366,89.260185,1.404133,44.570419,90.629791,0.847011,43.67276,90.167656,3.91445,47.38776,100.246574,3.774396,44.476345,99.445763,4.377992,42.004707,99.563286,-0.346361,52.353146,93.467751,-1.820803,53.96431,90.343193,0.93559,47.210114,90.101151,0.817144,44.955494,99.549202,0.466416,55.887074,100.393478,1.508468,51.759499,99.701294,-0.294808,46.150768,100.024574,2.195378,48.544365,89.875587,-1.423943,51.282845,89.780449,1.967405,41.220188,94.965767,2.450136,50.240837,94.984299,5.274846,51.13422,96.10289,4.374629,40.530781,95.639847,2.392942,62.690407,90.365578,5.160371,54.777683,89.416229,5.103545,53.064682,89.638969,-0.063627,59.642738,89.809921
-0.823444,51.488976,93.569031,-2.962057,47.004585,94.568512,2.801225,49.881401,95.324028,1.289711,35.248913,95.159233,4.134665,49.234776,95.016098,3.537103,58.842083,94.809814,-0.710328,54.997173,89.233521,-0.169819,50.889618,89.007874,-0.126314,39.22403,89.276779,1.409065,44.564861,90.635956,0.867374,43.681225,90.153046,3.872298,47.417603,100.231262,3.723059,44.47961,99.463585,4.357547,42.027027,99.546898,-0.361776,52.368919,93.468102,-1.77795,53.96534,90.341347,0.940395,47.208733,90.100136,0.642879,44.86845,99.660332,0.522984,55.905903,100.378822,1.496044,51.760685,99.703224,-0.279086,46.167301,100.024185,2.143987,48.537891,89.877693,-1.424343,51.282246,89.77742,1.92555,41.211227,94.972595,2.447455,50.240112,94.990356,5.298636,51.142899,96.113129,4.444141,40.514206,95.652,2.382344,62.681843,90.370056,5.154252,54.782223,89.417236,5.10964,53.070065,89.636459,-0.228141,59.684364,89.843491
-0.833313,51.487221,93.572929,-2.940815,47.001007,94.566536,2.807933,49.897114,95.323189,1.322764,35.241913,95.159912,4.146616,49.216732,95.01255,3.512383,58.832985,94.799767,-0.726105,55.020596,89.21048,-0.154765,50.893982,89.000107,-0.098587,39.21936,89.282593,1.416838,44.552608,90.625107,0.884864,43.703247,90.152519,3.844023,47.443954,100.211571,3.709991,44.470409,99.473251,4.35629,42.012104,99.546577,-0.349891,52.382992,93.468048,-1.814862,53.959335,90.340218,0.935878,47.218826,90.093658,0.652387,44.870331,99.645081,0.496661,55.922283,100.368744,1.501791,51.757603,99.701103,-0.306115,46.154877,100.028282,2.153784,48.530834,89.894981,-1.441839,51.263748,89.772415,1.979151,41.202328,94.960144,2.455417,50.233826,94.999023,5.334737,51.140209,96.127556,4.443369,40.525475,95.663071,2.407973,62.658825,90.37471,5.136224,54.792614,89.408943,5.108279,53.070499,89.63372,-0.092729,59.65284,89.794472
-0.824742,51.484497,93.584946,-2.963577,46.994301,94.565712,2.840842,49.888634,95.331871,1.363837,35.242523,95.14006,4.106963,49.170654,95.001595,3.469469,58.8452,94.807762,-0.655268,55.042755,89.228806,-0.152031,50.902119,89.019478,-0.122981,39.204754,89.279762,1.389995,44.547909,90.659798,0.871894,43.713428,90.165581,3.718633,47.507065,100.162064,3.729715,44.4608,99.474838,4.393085,42.008568,99.542534,-0.365257,52.379978,93.475609,-1.822095,53.963821,90.340691,0.955418,47.22514,90.107399,0.64734,44.869156,99.635727,0.492446,55.951378,100.359795,1.491492,51.753639,99.69371,-0.285879,46.145519,100.017929,2.103469,48.531265,89.875099,-1.449719,51.255814,89.772751,1.943218,41.19804,94.971626,2.458063,50.225136,94.991234,5.251566,51.155636,96.125969,4.500971,40.485592,95.694229,2.40328,62.649094,90.377739,5.143035,54.788006,89.415916,5.104649,53.067356,89.639801,-0.202009,59.65601,89.771141
-0.826396,51.485973,93.57872,-2.972649,46.990803,94.568764,2.865366,49.887661,95.330727,1.32542,35.248161,95.137421,4.119456,49.168095,95.020302,3.445256,58.84219,94.799843,-0.673551,55.06414,89.219147,-0.150027,50.911327,89.012947,-0.100809,39.201649,89.271477,1.3599,44.536217,90.644958,0.888531,43.710648,90.160126,3.79564,47.533394,100.182983,3.727412,44.461395,99.475517,4.375994,42.022919,99.535194,-0.382869,52.382736,93.477844,-1.798478,53.968933,90.337425,0.945956,47.224751,90.093658,0.633678,44.864246,99.630852,0.489505,55.952457,100.352623,1.486862,51.755333,99.697136,-0.27159,46.141132,100.010864,2.117379,48.528427,89.884865,-1.450121,51.257538,89.775505,1.972484,41.171631,94.954681,2.464532,50.227711,95.001984,5.267967,51.134506,96.131287,4.463227,40.498257,95.68824,2.399348,62.642609,90.382797,5.160292,54.790211,89.423859,5.101409,53.070179,89.645325,-0.218377,59.650005,89.782753
-0.809649,51.483505,93.569244,-2.97784,46.990589,94.561028,2.891854,49.896652,95.32679,1.343369,35.237812,95.140144,4.124643,49.155342,95.011337,3.441133,58.838348,94.79763,-0.650216,55.075745,89.212143,-0.130798,50.95084,89.033585,-0.125551,39.171818,89.272858,1.356158,44.517426,90.646561,0.885205,43.726879,90.164848,3.752491,47.570396,100.185127,3.691218,44.452168,99.459686,4.360354,42.04158,99.52021,-0.427584,52.384872,93.487442,-1.811379,53.96764,90.345695,0.945311,47.245789,90.086884,0.848589,44.958721,99.488472,0.506276,55.969246,100.353745,1.448227,51.770184,99.711075,-0.284397,46.146225,100.018066,2.110722,48.515102,89.901047,-1.445279,51.25462,89.784874,2.021563,41.148098,94.94706,2.450412,50.22073,94.996826,5.284558,51.135216,96.117439,4.487879,40.503315,95.693207,2.399545,62.63377,90.376579,5.094964,54.830105,89.369385,5.092253,53.072647,89.630951,-0.394231,59.70694,89.827957
-0.805681,51.485916,93.570091,-2.974225,46.99015,94.559341,2.90747,49.898731,95.344162,1.378708,35.23053,95.139923,4.066905,49.137344,95.01387,3.504382,58.814854,94.800896,-0.596466,55.105034,89.227394,-0.165699,50.961235,89.038292,-0.125944,39.172157,89.256233,1.36637,44.511021,90.640533,0.875157,43.748871,90.163872,3.664373,47.61697,100.166,3.692387,44.455376,99.44796,4.364029,42.060463,99.515747,-0.441158,52.39072,93.492256,-1.793325,53.972672,90.333466,0.971078,47.241356,90.093361,0.656339,44.873878,99.61599,0.500812,55.974072,100.348297,1.464338,51.771183,99.720657,-0.288375,46.150299,100.013527,2.110249,48.502068,89.886345,-1.420909,51.262745,89.781288,1.997322,41.158443,94.965599,2.444728,50.226761,94.995453,5.270852,51.132202,96.153069,4.43192,40.509037,95.68795,2.396008,62.629303,90.379074,5.09533,54.825974,89.377525,5.088606,53.068142,89.635918,-0.511739,59.72308,89.822845
-0.819148,51.4813,93.567757,-2.979383,46.987911,94.561562,2.927089,49.906178,95.353142,1.384718,35.227856,95.14048,4.058837,49.128746,95.005409,3.534399,58.819584,94.821457,-0.596469,55.102871,89.213791,-0.115616,50.973743,88.992905,-0.125468,39.155457,89.268188,1.334554,44.503563,90.654388,0.846621,43.756863,90.170242,3.6425,47.645454,100.18486,3.702868,44.448135,99.446716,4.354453,42.07164,99.514458,-0.44449,52.397278,93.483383,-1.757871,53.979324,90.346542,0.92185,47.241837,90.095474,0.86954,44.961399,99.482376,0.472542,55.975945,100.346329,1.465927,51.771553,99.718155,-0.264367,46.149689,100.011963,2.085787,48.505077,89.887222,-1.441648,51.276489,89.784027,2.015033,41.145454,94.981819,2.451324,50.229595,94.999992,5.253573,51.13903,96.143105,4.468904,40.484001,95.694496,2.405411,62.608139,90.366264,5.122254,54.832035,89.384476,5.101681,53.071629,89.63588,-0.520546,59.730927,89.849136
-0.80475,51.49427,93.572853,-2.988779,47.006142,94.577957,2.98391,49.880955,95.320953,1.308017,35.248356,95.197357,4.064424,49.113464,95.010635,3.46885,58.821262,94.827507,-0.522401,55.136379,89.22097,-0.127642,50.976101,89.011055,-0.126219,39.146454,89.271461,1.298479,44.493099,90.653671,0.866431,43.796207,90.169296,3.624261,47.675617,100.221359,3.677485,44.429924,99.473595,4.387609,42.08157,99.535309,-0.458666,52.396358,93.50013,-1.744565,53.983315,90.345322,0.997346,47.233448,90.108459,0.857437,44.954525,99.493355,0.480736,55.996555,100.345955,1.455246,51.769527,99.725731,-0.262159,46.14822,100.029846,2.094986,48.50243,89.876389,-1.45015,51.278225,89.789536,1.996242,41.157158,94.963081,2.43478,50.228558,95.00679,5.237266,51.152008,96.141685,4.424717,40.510902,95.684753,2.409002,62.608261,90.372597,5.141648,54.827244,89.383072,5.066422,53.086903,89.631508,-0.581394,59.710308,89.849075
-0.821836,51.495731,93.583755,-2.998535,47.000237,94.582253,2.989112,49.881039,95.319351,1.275921,35.251686,95.175102,4.055205,49.099293,95.005577,3.481468,58.806068,94.843468,-0.503899,55.133057,89.215134,-0.028823,51.000725,89.008759,-0.144667,39.150074,89.266449,1.283942,44.480461,90.646324,0.853137,43.793232,90.188202,3.578667,47.763496,100.226402,3.660054,44.432148,99.4673,4.380514,42.082291,99.56308,-0.466838,52.39476,93.49157,-1.749745,53.99292,90.34568,1.002953,47.242859,90.105125,0.84953,44.963528,99.489723,0.528233,56.004765,100.356133,1.441647,51.771198,99.723846,-0.274091,46.150295,100.031509,2.070333,48.488426,89.885773,-1.418595,51.285973,89.780418,2.031651,41.130733,94.927139,2.441002,50.226849,95.014442,5.193173,51.150013,96.121841,4.417581,40.511345,95.687439,2.412037,62.593582,90.375717,5.145579,54.82983,89.387451,5.068173,53.076584,89.633392,-0.653619,59.716591,89.831581
-0.826206,51.49501,93.578972,-2.993044,46.996868,94.584023,3.021109,49.877064,95.317123,1.259667,35.252632,95.155708,4.046693,49.092491,95.026772,3.477072,58.806057,94.841476,-0.497782,55.145172,89.207283,-0.006336,51.012344,89.007355,-0.150874,39.149731,89.245583,1.29221,44.471584,90.648682,0.87437,43.803013,90.177635,3.592514,47.801201,100.23307,3.679206,44.435375,99.475327,4.391694,42.098351,99.515335,-0.479408,52.415432,93.493317,-1.776965,53.998627,90.378044,0.991826,47.255726,90.091278,0.847144,44.966404,99.474976,0.52672,56.001133,100.360443,1.425796,51.774323,99.713844,-0.289717,46.167133,100.012085,2.043434,48.4776,89.886604,-1.422526,51.282536,89.782005,1.968733,41.125031,94.963341,2.450647,50.222748,95.014969,5.198635,51.149021,96.151329,4.414992,40.511593,95.680931,2.392546,62.578838,90.377663,5.123966,54.833912,89.396309,5.080449,53.081512,89.638664,-0.674819,59.709801,89.825882
-0.730461,51.521343,93.599411,-2.892725,46.998589,94.594933,3.173149,49.893475,95.351952,1.136686,35.167423,95.100601,3.986735,48.963398,95.040009,3.427262,58.766171,94.841721,-0.419004,55.205776,89.149696,0.034096,51.030365,88.978401,-0.125253,39.101135,89.223373,1.329942,44.445221,90.618164,0.854384,43.872143,90.179199,3.511525,47.851089,100.290497,3.53832,44.400211,99.455666,4.36963,42.168732,99.483704,-0.659175,52.437145,93.499397,-1.870738,54.034462,90.463112,0.992781,47.266987,90.106354,0.673323,45.009285,99.461243,0.584639,56.073204,100.381813,1.40869,51.792866,99.763176,-0.263735,46.187897,99.989548,1.987491,48.420952,89.884972,-1.403551,51.216114,89.781158,1.991554,41.04118,94.934135,2.359681,50.231445,94.975349,5.095747,51.073597,96.121002,4.290733,40.586136,95.654839,2.418944,62.513691,90.368004,5.101946,54.889236,89.45153,5.056828,53.122765,89.599686,-0.661788,59.645435,89.854042
-0.718686,51.521179,93.580963,-2.953855,47.011108,94.572784,3.119937,49.88763,95.328995,1.136636,35.174004,95.076912,3.933642,48.993328,95.022133,3.437716,58.76989,94.820862,-0.402704,55.194939,89.157898,0.013741,51.077488,88.990807,-0.03753,39.111485,89.23098,1.329102,44.437477,90.619408,0.890527,43.879002,90.176537,3.494416,47.866417,100.263062,3.548457,44.388702,99.437141,4.372713,42.171684,99.502647,-0.654753,52.428581,93.476059,-1.814165,54.065228,90.470078,1.00703,47.265827,90.103539,0.735416,45.001114,99.49382,0.572421,56.04921,100.372711,1.373344,51.771671,99.71273,-0.292476,46.189362,100.001167,1.954496,48.416153,89.912956,-1.414575,51.238533,89.791664,2.020516,41.025093,94.975105,2.416977,50.222858,94.980583,5.090247,51.079586,96.13382,4.346944,40.557278,95.697807,2.429363,62.524044,90.375656,5.057777,54.88649,89.391685,5.055186,53.140759,89.612656,-0.625264,59.630772,89.834908
-0.73066,51.505054,93.563705,-2.960441,47.018833,94.588142,3.138793,49.881226,95.317902,1.114808,35.171871,95.121452,3.95768,48.961342,95.000198,3.412144,58.755592,94.828743,-0.33831,55.198338,89.139244,0.040252,51.090084,88.987175,-0.052696,39.110626,89.219856,1.320086,44.433205,90.625496,0.856948,43.896595,90.185783,3.441728,47.910774,100.245071,3.543473,44.388885,99.421028,4.422615,42.184223,99.495033,-0.639746,52.427948,93.49559,-1.819922,54.052212,90.450653,1.008842,47.270508,90.100113,0.698233,45.01429,99.479904,0.582743,56.053825,100.379852,1.456136,51.744644,99.645828,-0.270673,46.173302,100.011658,1.955825,48.410965,89.898232,-1.43487,51.248623,89.768913,1.991158,41.028606,94.960548,2.408129,50.214924,94.988213,5.061514,51.081535,96.123306,4.356955,40.561817,95.69236,2.416137,62.524582,90.367699,5.095407,54.884823,89.412949,5.054604,53.155605,89.608841,-0.665194,59.610012,89.838966
